127.0.0.1 - - [04/Jan/2022:12:10:53 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:18:45 +0900] "POST /INIT_PRO/initSellListUser.do;jsessionid=A6E889A95B5B7A9571FBCC04B8B0D77A HTTP/1.1" 200 13902
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:18:47 +0900] "POST /INIT_PRO/saleListSell.do HTTP/1.1" 200 1194
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:30:24 +0900] "GET /INIT_PRO/ HTTP/1.1" 200 23101
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:30:25 +0900] "POST /INIT_PRO/main.do HTTP/1.1" 200 23102
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:30:25 +0900] "POST /INIT_PRO/mainList.do HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:30:28 +0900] "GET /INIT_PRO/initProductList.do HTTP/1.1" 200 24605
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:30:28 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:36:48 +0900] "POST /INIT_PRO/initSellList.do HTTP/1.1" 200 15055
0:0:0:0:0:0:0:1 - - [04/Jan/2022:12:36:49 +0900] "POST /INIT_PRO/saleListSell.do HTTP/1.1" 200 1196
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:04 +0900] "GET /INIT_PRO/ HTTP/1.1" 200 23100
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:04 +0900] "GET /INIT_PRO/upload/f8152d7e-8cfb-47cf-ace2-c621078df1fa29038525112.20211108041513.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:04 +0900] "GET /INIT_PRO/upload/ef7f497b-6b42-47b7-a17b-1c34bc8568df1000060049643_i1_1200.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:04 +0900] "GET /INIT_PRO/upload/7e89af97-6168-4896-aee3-896bb282f0e325110143137.20201205194829.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:05 +0900] "POST /INIT_PRO/main.do HTTP/1.1" 200 23119
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:05 +0900] "POST /INIT_PRO/mainList.do HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:13 +0900] "GET /INIT_PRO/initProductList.do HTTP/1.1" 200 24605
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:14 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:16 +0900] "POST /INIT_PRO/updateProductView.do HTTP/1.1" 200 23335
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:16 +0900] "GET /css/main.css HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:16 +0900] "GET /css/main.css HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [04/Jan/2022:14:10:17 +0900] "POST /INIT_PRO/imgList.do HTTP/1.1" 200 970
