0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:35:05 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6772
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:35:06 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:35:08 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:35:13 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1079
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:35:51 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1079
127.0.0.1 - - [08/Dec/2021:10:39:55 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:39:59 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6772
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:40:01 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:40:01 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:40:02 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6772
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:40:02 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:40:02 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:40:09 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1079
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:54:23 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1119
127.0.0.1 - - [08/Dec/2021:10:57:13 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:57:57 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:10:58:49 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:02:23 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 945
127.0.0.1 - - [08/Dec/2021:11:03:52 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:04:10 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 945
127.0.0.1 - - [08/Dec/2021:11:06:49 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:07:06 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:07:06 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:14:10 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6892
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:14:11 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:14:11 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:17:23 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6946
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:17:23 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:17:23 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:18:55 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6944
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:18:56 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:18:56 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:23:21 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6939
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:23:21 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:23:22 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:25:59 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:25:59 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:02 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 925
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:04 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 925
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:20 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:35 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:36 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:36 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:37 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:40 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 925
0:0:0:0:0:0:0:1 - - [08/Dec/2021:11:26:50 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 945
127.0.0.1 - - [08/Dec/2021:13:45:34 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:45:35 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:45:59 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:45:59 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:46:29 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1855
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:47:42 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6945
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:47:44 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:47:44 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:47:49 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1835
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:49:36 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6978
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:50:09 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:50:09 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:50:22 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1855
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:52:32 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6976
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:52:33 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:52:33 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:52:39 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1835
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:59:23 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:59:27 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:59:27 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:13:59:38 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1855
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:00:29 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1855
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:00:37 +0900] "POST /INIT_PRO/selectSale.do HTTP/1.1" 200 1855
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:00:42 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:00:43 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:00:43 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:01:47 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 7043
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:01:47 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:01:48 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:01:58 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 7042
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:01:58 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:01:58 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:02:13 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 7041
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:02:13 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:02:13 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:02:56 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 7025
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:02:57 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:02:57 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:03:08 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 7007
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:03:09 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:03:09 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:03:22 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 7007
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:03:22 +0900] "GET /INIT_PRO/images/egovframework/shop/btn_bg_r.gif HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:03:22 +0900] "GET /INIT_PRO/js/jqgrid/jquery.min.map HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [08/Dec/2021:14:03:37 +0900] "GET /INIT_PRO/addSale.do HTTP/1.1" 200 7007
